cylinders,displ,hwy,make,year
6,4,18,Ford,2002
8,4.6,17,Ford,2002
6,4,18,Ford,2002
6,4,18,Ford,2002
6,4.2,19,GMC,2002
6,4.2,19,GMC,2002
6,4.3,18,GMC,2002
6,4.3,16,GMC,2002
8,4.8,16,GMC,2002
4,1.6,27,Ford,1986
8,5.3,15,GMC,2002
8,6,14,GMC,2002
8,6,14,GMC,2002
8,5.3,15,GMC,2002
4,2.4,24,Honda,2002
4,2.4,23,Honda,2002
6,3.2,19,Honda,2002
6,3.2,19,Honda,2002
6,2.7,21,Hyundai,2002
6,3.5,17,Infiniti,2002
4,2.3,23,Ford,1986
6,3.5,18,Isuzu,2002
6,3.2,19,Isuzu,2002
6,3.2,19,Isuzu,2002
6,3.2,19,Isuzu,2002
6,3.2,19,Isuzu,2002
6,3.5,18,Isuzu,2002
6,3.5,17,Isuzu,2002
6,4,18,Jeep,2002
8,4.7,17,Jeep,2002
6,3.7,18,Jeep,2002
4,2.6,22,Mitsubishi,1985
4,2.3,26,Ford,1986
6,3.7,20,Jeep,2002
4,2.5,17,Jeep,2002
4,2.5,19,Jeep,2002
6,4,16,Jeep,2002
6,4,17,Jeep,2002
4,2,20,Kia,2002
4,2,20,Kia,2002
6,2.5,19,Land Rover,2002
8,4,16,Land Rover,2002
8,4.6,14,Land Rover,2002
4,2.3,24,Ford,1986
8,4.7,15,Lexus,2002
8,5.4,15,Lincoln,2002
4,2,23,Mazda,2002
6,3,22,Mazda,2002
8,5,13,Mercedes-Benz,2002
6,3.2,17,Mercedes-Benz,2002
8,5,16,Mercedes-Benz,2002
8,5.5,16,Mercedes-Benz,2002
6,4,18,Mercury,2002
8,4.6,17,Mercury,2002
6,3.8,21,Ford,1986
6,3.5,17,Mitsubishi,2002
6,3.5,17,Mitsubishi,2002
6,3,19,Mitsubishi,2002
6,3.5,17,Mitsubishi,2002
6,3,19,Mitsubishi,2002
6,3.5,17,Nissan,2002
6,3.5,17,Nissan,2002
6,3.3,18,Nissan,2002
6,3.3,17,Nissan,2002
6,3.3,17,Nissan,2002
8,5,24,Ford,1986
6,3.3,17,Nissan,2002
6,4.2,19,Oldsmobile,2002
6,3.4,22,Pontiac,2002
4,2.2,24,Saturn,2002
6,3,23,Saturn,2002
4,2.5,25,Subaru,2002
4,2.5,25,Subaru,2002
6,2.5,19,Suzuki,2002
6,2.5,20,Suzuki,2002
6,2.7,18,Suzuki,2002
8,5,23,Ford,1986
6,2.7,19,Suzuki,2002
4,2,23,Suzuki,2002
4,2,23,Suzuki,2002
4,2,23,Suzuki,2002
4,2,23,Suzuki,2002
6,3.4,18,Toyota,2002
4,2.4,22,Toyota,2002
6,3,21,Toyota,2002
8,4.7,15,Toyota,2002
4,2,25,Toyota,2002
4,2,27,Honda,1986
4,2,25,Toyota,2002
8,4.7,16,Toyota,2002
5,2.4,23,Volvo,2002
4,2.2,28,Chevrolet,2002
8,4.6,20,Ford,2002
8,5.4,15,Ford,2002
8,5.2,14,Dodge,2002
8,5.2,14,Dodge,2002
4,2.2,23,Chevrolet,2002
4,2.2,25,Chevrolet,2002
4,2,30,Honda,1986
4,2.2,23,GMC,2002
4,2.2,25,GMC,2002
4,2.2,23,Isuzu,2002
4,2.2,25,Isuzu,2002
8,5.4,14,Ford,2002
8,5.4,14,Ford,2002
8,5.4,15,Ford,2002
8,5.4,15,Ford,2002
4,1.7,31,Honda,2002
6,3.3,22,Chrysler,2002
4,2,26,Honda,1986
6,3.3,22,Dodge,2002
6,3.3,22,Chrysler,2002
8,5.3,17,Chevrolet,2002
8,5.3,17,Chevrolet,2002
8,5.3,17,GMC,2002
8,5.3,17,GMC,2002
8,5.3,16,Chevrolet,2002
8,5.3,16,Chevrolet,2002
8,5.3,16,GMC,2002
8,5.3,16,GMC,2002
4,2,28,Honda,1986
6,4,19,Ford,2002
6,4,18,Mercury,2002
6,3,25,Mercury,2002
6,3,25,Ford,2002
6,3,24,Ford,2002
6,3,24,Mercury,2002
6,4,19,Ford,2002
6,3,20,Ford,2002
6,3,20,Mazda,2002
6,4,19,Mercury,2002
4,1.3,39,Honda,1986
,,69,Toyota,2002
,,33,Ford,2002
6,3,22,Acura,2003
6,3.2,22,Acura,2003
8,4.8,19,BMW Alpina,2003
4,1.8,26,Audi,2003
4,1.8,26,Audi,2003
6,2.5,26,BMW,2003
6,2.5,26,BMW,2003
6,3,25,BMW,2003
4,1.8,27,Mitsubishi,1985
4,1.5,29,Honda,1986
6,3,27,BMW,2003
8,4.9,19,BMW,2003
8,5.7,23,Chevrolet,2003
8,5.7,26,Chevrolet,2003
10,8.3,20,Dodge,2003
12,6,12,Ferrari,2003
8,3.6,15,Ferrari,2003
8,3.6,15,Ferrari,2003
12,5.7,15,Ferrari,2003
12,5.7,16,Ferrari,2003
4,1.5,32,Honda,1986
8,3.9,22,Ford,2003
8,3.9,23,Ford,2003
3,1,49,Honda,2003
3,1,59,Honda,2003
4,2,24,Honda,2003
12,6,12,Lamborghini,2003
12,6.2,12,Lamborghini,2003
8,3.5,21,Lotus,2003
8,4.2,15,Maserati,2003
8,4.2,16,Maserati,2003
4,1.5,30,Honda,1986
4,1.8,25,Mazda,2003
4,1.8,26,Mazda,2003
4,1.8,26,Mazda,2003
8,5,20,Mercedes-Benz,2003
8,5.5,18,Mercedes-Benz,2003
4,2.3,26,Mercedes-Benz,2003
4,2.3,25,Mercedes-Benz,2003
6,3.2,21,Mercedes-Benz,2003
6,3.2,24,Mercedes-Benz,2003
6,3.2,24,Mercedes-Benz,2003
4,1.6,28,Acura,1986
8,4,22,Morgan,2003
6,3.5,24,Nissan,2003
6,3.5,24,Nissan,2003
6,2.7,27,Porsche,2003
6,2.7,24,Porsche,2003
6,3.2,24,Porsche,2003
6,3.2,24,Porsche,2003
6,3.6,20,Porsche,2003
4,1.8,29,Toyota,2003
4,1.8,30,Toyota,2003
4,1.6,28,Acura,1986
12,5.9,18,Aston Martin,2003
12,5.9,15,Aston Martin,2003
12,5.9,16,Aston Martin,2003
12,5.9,18,Aston Martin,2003
12,5.9,17,Aston Martin,2003
12,5.9,17,Aston Martin,2003
12,5.9,17,Aston Martin,2003
4,1.8,27,Audi,2003
4,1.8,26,Audi,2003
6,2.5,24,BMW,2003
4,1.8,27,Honda,1986
6,2.5,24,BMW,2003
6,3,25,BMW,2003
6,3,26,BMW,2003
6,3.2,21,BMW,2003
6,3.2,20,BMW,2003
8,4.2,24,Jaguar,2003
8,4.2,21,Jaguar,2003
8,4.3,22,Lexus,2003
4,2.4,28,Mitsubishi,2003
4,2.4,28,Mitsubishi,2003
4,1.8,29,Honda,1986
4,2.4,24,Mitsubishi,2003
4,2.4,24,Mitsubishi,2003
6,3,26,Mitsubishi,2003
6,3,25,Mitsubishi,2003
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
4,2,26,Honda,1986
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,21,Porsche,2003
6,3.6,22,Porsche,2003
6,3.6,21,Porsche,2003
6,3.6,22,Porsche,2003
6,3.6,21,Porsche,2003
6,3.6,22,Porsche,2003
6,3.6,21,Porsche,2003
6,3.6,22,Porsche,2003
4,2,28,Honda,1986
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,24,Porsche,2003
6,3.6,21,Porsche,2003
6,3.6,20,Porsche,2003
6,3.6,21,Porsche,2003
6,3.6,20,Porsche,2003
4,2,28,Volkswagen,2003
4,2,26,Volkswagen,2003
4,1.5,26,Hyundai,1986
4,2,30,Acura,2003
4,2,28,Acura,2003
4,2,30,Acura,2003
4,1.8,28,Audi,2003
6,3,25,Audi,2003
8,6.8,15,Bentley,2003
8,6.8,15,Bentley,2003
6,2.5,26,BMW,2003
6,2.5,27,BMW,2003
6,3,25,BMW,2003
4,1.8,27,Mitsubishi,1985
4,1.5,28,Hyundai,1986
6,3,27,BMW,2003
6,3.2,22,BMW,2003
6,3.2,21,BMW,2003
12,5.5,14,Ferrari,2003
12,5.5,15,Ferrari,2003
4,2,28,Ford,2003
4,2,30,Ford,2003
6,3.8,25,Ford,2003
6,3.8,27,Ford,2003
8,4.6,22,Ford,2003
4,1.5,31,Hyundai,1986
8,4.6,21,Ford,2003
8,4.6,23,Ford,2003
8,4.6,23,Ford,2003
8,4.6,21,Ford,2003
4,2,27,Hyundai,2003
4,2,28,Hyundai,2003
4,2,27,Hyundai,2003
6,2.7,24,Hyundai,2003
6,2.7,24,Hyundai,2003
6,2.7,24,Hyundai,2003
4,1.5,31,Isuzu,1986
8,4.2,24,Jaguar,2003
8,4.2,21,Jaguar,2003
8,4.2,15,Maserati,2003
8,4.2,16,Maserati,2003
6,3.2,24,Mercedes-Benz,2003
6,3.2,25,Mercedes-Benz,2003
8,4.3,22,Mercedes-Benz,2003
8,5,21,Mercedes-Benz,2003
8,5.4,20,Mercedes-Benz,2003
4,2.4,25,Mitsubishi,2003
4,1.5,38,Isuzu,1986
4,2.4,26,Mitsubishi,2003
4,2.4,28,Mitsubishi,2003
4,2.4,29,Mitsubishi,2003
4,2.4,25,Mitsubishi,2003
4,2.4,26,Mitsubishi,2003
6,3,26,Mitsubishi,2003
6,3,25,Mitsubishi,2003
8,4.6,21,Roush Performance,2003
8,4.6,23,Roush Performance,2003
4,2,27,Saab,2003
4,1.5,36,Isuzu,1986
4,2,29,Saab,2003
4,2,24,Subaru,2003
4,2,25,Subaru,2003
4,2.5,24,Subaru,2003
4,2.5,25,Subaru,2003
4,2.4,28,Toyota,2003
6,3,24,Toyota,2003
4,1.8,33,Toyota,2003
4,1.8,30,Toyota,2003
4,1.8,29,Toyota,2003
4,1.9,22,Isuzu,1986
4,1.8,27,Toyota,2003
4,1.9,39,Volkswagen,2003
4,1.9,44,Volkswagen,2003
4,2,27,Volkswagen,2003
4,2,29,Volkswagen,2003
5,2.3,24,Volvo,2003
5,2.3,24,Volvo,2003
5,2.4,24,Volvo,2003
6,3.2,26,Acura,2003
6,3.2,27,Acura,2003
4,1.9,23,Isuzu,1986
4,1.8,27,Audi,2003
4,1.8,29,Audi,2003
6,3,26,Audi,2003
4,1.8,26,Audi,2003
4,1.8,26,Audi,2003
6,3,23,Audi,2003
6,3,24,Audi,2003
8,6.8,15,Bentley,2003
6,2.5,26,BMW,2003
6,2.5,27,BMW,2003
4,1.9,25,Isuzu,1986
6,2.5,24,BMW,2003
6,2.5,25,BMW,2003
6,3,25,BMW,2003
6,3,27,BMW,2003
6,3,23,BMW,2003
6,3,25,BMW,2003
6,2.5,26,BMW,2003
6,2.5,27,BMW,2003
6,3,25,BMW,2003
6,3,27,BMW,2003
4,1.9,26,Isuzu,1986
8,4.4,22,BMW,2003
8,4.4,21,BMW,2003
8,4.4,19,BMW,2003
8,4.9,19,BMW,2003
4,2.2,30,Chevrolet,2003
4,2.2,30,Chevrolet,2003
4,2.4,26,Chrysler,2003
4,2.4,26,Chrysler,2003
4,2.4,29,Chrysler,2003
4,2.4,30,Chrysler,2003
4,2,23,Isuzu,1986
6,3,25,Chrysler,2003
6,3,26,Chrysler,2003
6,3,25,Chrysler,2003
4,2.4,27,Chrysler,2003
6,2.7,25,Chrysler,2003
6,2.7,25,Chrysler,2003
6,2.7,26,Chrysler,2003
4,1.6,29,Daewoo,2003
4,1.6,30,Daewoo,2003
4,2,25,Daewoo,2003
4,2,24,Mitsubishi,1985
4,2,23,Isuzu,1986
4,2,26,Daewoo,2003
4,2,29,Dodge,2003
4,2,32,Dodge,2003
4,2.4,27,Dodge,2003
4,2.4,26,Dodge,2003
4,2.4,26,Dodge,2003
4,2.4,29,Dodge,2003
4,2.4,30,Dodge,2003
6,3,25,Dodge,2003
6,3,26,Dodge,2003
12,5.3,16,Jaguar,1986
6,3,25,Dodge,2003
4,2,30,Ford,2003
4,2,28,Ford,2003
4,2,32,Ford,2003
4,2,29,Ford,2003
4,2,23,Ford,2003
4,2.3,27,Ford,2003
4,2.3,30,Ford,2003
4,1.7,36,Honda,2003
4,1.7,34,Honda,2003
6,4.2,17,Jaguar,1986
4,1.7,34,Honda,2003
4,1.7,35,Honda,2003
4,1.7,39,Honda,2003
4,1.7,35,Honda,2003
4,2,28,Honda,2003
4,1.3,43,Honda,2003
4,1.3,45,Honda,2003
4,1.5,32,Hyundai,2003
4,1.5,33,Hyundai,2003
4,1.6,32,Hyundai,2003
4,2.3,23,Mercury,1986
4,1.6,30,Hyundai,2003
4,2,30,Hyundai,2003
4,2,30,Hyundai,2003
4,2,30,Hyundai,2003
6,3.5,24,Infiniti,2003
6,3.5,24,Infiniti,2003
6,3.5,24,Infiniti,2003
8,4.5,22,Infiniti,2003
6,2.5,24,Jaguar,2003
6,2.5,25,Jaguar,2003
4,2.3,26,Mercury,1986
6,3,23,Jaguar,2003
6,3,25,Jaguar,2003
8,4,22,Jaguar,2003
8,4,22,Jaguar,2003
8,4,20,Jaguar,2003
4,1.6,30,Kia,2003
4,1.6,30,Kia,2003
4,1.8,27,Kia,2003
4,1.8,29,Kia,2003
6,3,23,Lexus,2003
6,3.8,22,Mercury,1986
6,3,22,Lexus,2003
4,2,28,Mazda,2003
4,2,27,Mazda,2003
4,2,28,Mazda,2003
4,2,28,Mazda,2003
4,1.8,28,Mercedes-Benz,2003
4,1.8,28,Mercedes-Benz,2003
4,1.8,29,Mercedes-Benz,2003
4,1.8,28,Mercedes-Benz,2003
6,2.6,23,Mercedes-Benz,2003
8,5,24,Mercury,1986
6,2.6,24,Mercedes-Benz,2003
6,2.6,23,Mercedes-Benz,2003
6,3.2,19,Mercedes-Benz,2003
6,3.2,24,Mercedes-Benz,2003
6,3.2,23,Mercedes-Benz,2003
6,3.2,23,Mercedes-Benz,2003
6,3.2,23,Mercedes-Benz,2003
6,3.2,23,Mercedes-Benz,2003
8,5,20,Mercedes-Benz,2003
8,5,20,Mercedes-Benz,2003
8,5,23,Mercury,1986
12,5.5,17,Mercedes-Benz,2003
4,1.6,27,Mitsubishi,2003
4,1.6,30,Mitsubishi,2003
4,2,28,Mitsubishi,2003
4,2,30,Mitsubishi,2003
4,2,23,Mitsubishi,2003
4,1.8,32,Nissan,2003
4,1.8,33,Nissan,2003
4,2.5,25,Nissan,2003
4,2.5,27,Nissan,2003
6,2.5,14,Maserati,1986
4,2.5,27,Nissan,2003
4,2.2,30,Oldsmobile,2003
4,2.2,30,Oldsmobile,2003
6,3.4,27,Oldsmobile,2003
4,2.2,30,Pontiac,2003
4,2.2,30,Pontiac,2003
6,3.4,27,Pontiac,2003
4,2.2,30,Pontiac,2003
4,2.2,30,Pontiac,2003
4,2,28,Saab,2003
4,2.3,21,Mercedes-Benz,1986
4,2,29,Saab,2003
4,2.2,29,Saturn,2003
4,2.2,29,Saturn,2003
4,2.2,30,Saturn,2003
4,2.5,25,Subaru,2003
4,2.5,25,Subaru,2003
4,2.5,25,Subaru,2003
6,3,23,Subaru,2003
4,2,28,Suzuki,2003
4,2,29,Suzuki,2003
4,2,29,Mitsubishi,1985
4,2.3,22,Mercedes-Benz,1986
4,2,26,Suzuki,2003
4,2.4,29,Toyota,2003
4,2.4,30,Toyota,2003
6,3,25,Toyota,2003
4,1.8,34,Toyota,2003
4,1.8,36,Toyota,2003
4,1.5,36,Toyota,2003
4,1.5,38,Toyota,2003
4,1.5,41,Toyota,2003
4,1.9,40,Volkswagen,2003
4,2.3,24,Mercedes-Benz,1986
4,1.9,44,Volkswagen,2003
4,2,27,Volkswagen,2003
4,2,29,Volkswagen,2003
6,2.8,27,Volkswagen,2003
4,1.9,40,Volkswagen,2003
4,1.9,44,Volkswagen,2003
4,2,27,Volkswagen,2003
4,2,29,Volkswagen,2003
6,2.8,27,Volkswagen,2003
6,2.8,28,Volkswagen,2003
4,2.3,24,Mercedes-Benz,1986
6,2.8,24,Volkswagen,2003
8,4,23,Volkswagen,2003
4,1.9,27,Volvo,2003
5,2.5,23,Volvo,2003
5,2.3,25,Volvo,2003
5,2.3,26,Volvo,2003
5,2.4,28,Volvo,2003
5,2.4,26,Volvo,2003
5,2.4,27,Volvo,2003
6,3.2,27,Acura,2003
5,2.5,31,Mercedes-Benz,1986
6,3.5,22,Acura,2003
6,3,25,Audi,2003
6,2.7,23,Audi,2003
6,2.7,23,Audi,2003
6,3,24,Audi,2003
8,4.2,23,Audi,2003
8,4.2,23,Audi,2003
8,4.2,20,Audi,2003
8,6.8,13,Bentley,2003
6,3.1,26,Buick,2003
5,2.5,34,Mercedes-Benz,1986
6,3.8,25,Buick,2003
6,3.8,27,Buick,2003
6,3.2,24,Cadillac,2003
6,3.2,24,Cadillac,2003
8,4.6,25,Cadillac,2003
6,3.1,26,Chevrolet,2003
6,3.4,29,Chevrolet,2003
6,3.8,27,Chevrolet,2003
4,2.4,27,Chrysler,2003
6,2.7,25,Chrysler,2003
4,1.8,26,Mitsubishi,1986
6,2.7,26,Chrysler,2003
4,2.4,27,Dodge,2003
6,2.7,25,Dodge,2003
6,2.7,25,Dodge,2003
6,2.7,26,Dodge,2003
4,2.4,31,Honda,2003
4,2.4,31,Honda,2003
6,3,27,Honda,2003
6,3,27,Honda,2003
4,2.4,28,Hyundai,2003
4,2,24,Mitsubishi,1986
4,2.4,28,Hyundai,2003
6,2.7,25,Hyundai,2003
6,2.7,25,Hyundai,2003
6,3.5,24,Hyundai,2003
6,3.5,24,Infiniti,2003
6,3,24,Jaguar,2003
6,3,24,Jaguar,2003
8,4.2,24,Jaguar,2003
8,4.2,22,Jaguar,2003
8,4,20,Jaguar,2003
4,2,29,Mitsubishi,1986
8,4,22,Jaguar,2003
4,2.4,27,Kia,2003
4,2.4,27,Kia,2003
6,2.7,25,Kia,2003
6,2.7,26,Kia,2003
6,3,27,Lexus,2003
6,3,23,Lexus,2003
8,4.3,22,Lexus,2003
6,3,24,Lincoln,2003
6,3,25,Lincoln,2003
4,1.5,29,Mitsubishi,1986
8,3.9,22,Lincoln,2003
8,3.9,23,Lincoln,2003
6,3,26,Mercury,2003
6,3,25,Mercury,2003
4,2.3,29,Mazda,2003
4,2.3,26,Mazda,2003
6,3,25,Mazda,2003
6,3,25,Mazda,2003
6,3.2,24,Mercedes-Benz,2003
8,5,21,Mercedes-Benz,2003
4,1.5,37,Mitsubishi,1986
6,3.5,23,Mitsubishi,2003
4,2.4,25,Mitsubishi,2003
4,2.4,25,Mitsubishi,2003
6,3,25,Mitsubishi,2003
4,2.5,27,Nissan,2003
4,2.5,27,Nissan,2003
6,3.5,24,Nissan,2003
6,3.5,24,Nissan,2003
6,3.5,24,Nissan,2003
6,3.5,26,Nissan,2003
4,1.5,35,Plymouth,1985
4,1.5,35,Mitsubishi,1986
8,4,24,Oldsmobile,2003
6,3.1,26,Pontiac,2003
6,3.8,25,Pontiac,2003
6,3.8,27,Pontiac,2003
4,2.3,27,Saab,2003
4,2.3,27,Saab,2003
4,2.3,28,Saab,2003
4,2.3,28,Saab,2003
6,3,24,Saab,2003
4,2.2,29,Saturn,2003
4,1.6,24,Mitsubishi,1986
4,2.2,29,Saturn,2003
6,3,26,Saturn,2003
4,2.4,29,Toyota,2003
4,2.4,30,Toyota,2003
6,3,26,Toyota,2003
4,1.8,28,Volkswagen,2003
4,1.8,28,Volkswagen,2003
6,2.8,26,Volkswagen,2003
6,2.8,25,Volkswagen,2003
6,2.9,25,Volvo,2003
4,1.6,28,Mitsubishi,1986
6,2.9,24,Volvo,2003
8,4.2,23,Audi,2003
8,6.8,13,Bentley,2003
8,4.4,24,BMW,2003
8,4.4,24,BMW,2003
6,3.8,27,Buick,2003
6,3.8,25,Buick,2003
6,3.8,27,Buick,2003
8,4.6,25,Cadillac,2003
8,4.6,18,Cadillac,2003
4,2.6,22,Mitsubishi,1986
8,4.6,20,Cadillac,2003
6,3.4,29,Chevrolet,2003
6,3.8,27,Chevrolet,2003
6,3.5,25,Chrysler,2003
6,2.7,27,Chrysler,2003
6,3.5,25,Chrysler,2003
6,2.7,27,Dodge,2003
6,3.5,25,Dodge,2003
6,3.5,25,Dodge,2003
8,4.6,23,Ford,2003
4,2.6,22,Mitsubishi,1986
6,3,26,Ford,2003
6,3,25,Ford,2003
8,4.5,22,Infiniti,2003
8,4.3,23,Lexus,2003
8,4.6,23,Mercury,2003
8,4.6,21,Mercury,2003
8,4.6,23,Lincoln,2003
8,4.3,22,Mercedes-Benz,2003
8,4.3,20,Mercedes-Benz,2003
8,5,20,Mercedes-Benz,2003
4,1.8,26,Mitsubishi,1986
8,5,19,Mercedes-Benz,2003
8,5,20,Mercedes-Benz,2003
12,5.5,17,Mercedes-Benz,2003
6,3.8,25,Pontiac,2003
6,3.8,27,Pontiac,2003
6,3,27,Toyota,2003
4,1.8,26,Audi,2003
4,1.8,26,Audi,2003
6,3,23,Audi,2003
6,3,24,Audi,2003
4,2,24,Mitsubishi,1986
6,2.5,26,BMW,2003
6,2.5,27,BMW,2003
6,2.5,24,BMW,2003
6,2.5,24,BMW,2003
6,2.5,24,BMW,2003
6,2.5,24,BMW,2003
8,4.4,19,BMW,2003
4,2,25,Daewoo,2003
4,2,26,Daewoo,2003
6,2.6,23,Mercedes-Benz,2003
4,2,29,Mitsubishi,1986
6,2.6,24,Mercedes-Benz,2003
6,2.6,23,Mercedes-Benz,2003
6,3.2,24,Mercedes-Benz,2003
6,3.2,23,Mercedes-Benz,2003
6,3.2,23,Mercedes-Benz,2003
4,1.8,31,Pontiac,2003
4,1.8,29,Pontiac,2003
4,1.8,28,Pontiac,2003
4,1.8,33,Pontiac,2003
4,1.8,28,Pontiac,2003
4,1.5,29,Plymouth,1986
4,2,24,Subaru,2003
4,2,25,Subaru,2003
4,2.5,24,Subaru,2003
4,2.5,25,Subaru,2003
4,2,28,Suzuki,2003
4,2,29,Suzuki,2003
4,2,26,Suzuki,2003
4,1.8,30,Toyota,2003
4,1.8,29,Toyota,2003
4,1.8,28,Toyota,2003
4,1.5,37,Plymouth,1986
4,1.8,33,Toyota,2003
4,1.8,28,Toyota,2003
4,1.9,40,Volkswagen,2003
4,1.9,45,Volkswagen,2003
4,2,27,Volkswagen,2003
4,2,28,Volkswagen,2003
4,1.9,27,Volvo,2003
6,3,24,Audi,2003
8,4.2,19,Audi,2003
4,2,30,Ford,2003
4,1.6,24,Plymouth,1985
4,1.5,35,Plymouth,1986
4,2,28,Ford,2003
4,2,32,Ford,2003
4,2,29,Ford,2003
4,2.3,27,Ford,2003
4,2.3,30,Ford,2003
6,3,24,Ford,2003
6,3,24,Ford,2003
6,3,21,Lexus,2003
6,3,21,Lexus,2003
6,3,24,Mercury,2003
4,1.6,24,Plymouth,1986
6,3,24,Mercury,2003
6,3.2,25,Mercedes-Benz,2003
6,3.2,24,Mercedes-Benz,2003
4,2.3,26,Saab,2003
4,2.3,26,Saab,2003
4,2.3,28,Saab,2003
4,2.3,27,Saab,2003
6,3,24,Saab,2003
4,2.2,29,Saturn,2003
4,2.2,29,Saturn,2003
4,1.6,28,Plymouth,1986
6,3,26,Saturn,2003
4,2.5,26,Subaru,2003
4,2.5,25,Subaru,2003
4,2.5,24,Subaru,2003
6,3,23,Subaru,2003
4,1.8,28,Volkswagen,2003
4,1.8,28,Volkswagen,2003
6,2.8,26,Volkswagen,2003
6,2.8,25,Volkswagen,2003
6,2.8,24,Volkswagen,2003
4,2.6,22,Plymouth,1986
8,4,23,Volkswagen,2003
5,2.5,23,Volvo,2003
5,2.3,24,Volvo,2003
5,2.3,24,Volvo,2003
5,2.4,28,Volvo,2003
5,2.4,24,Volvo,2003
5,2.4,27,Volvo,2003
4,2.2,23,Chevrolet,2003
4,2.2,25,Chevrolet,2003
6,4.3,21,Chevrolet,2003
4,2.6,22,Plymouth,1986
6,4.3,22,Chevrolet,2003
4,2.2,23,GMC,2003
4,2.2,25,GMC,2003
6,4.3,21,GMC,2003
6,4.3,22,GMC,2003
6,4.3,19,Chevrolet,2003
6,4.3,19,Chevrolet,2003
8,4.8,18,Chevrolet,2003
8,4.8,19,Chevrolet,2003
8,5.3,17,Chevrolet,2003
4,1.6,35,Plymouth,1986
8,5.3,18,Chevrolet,2003
6,3.9,17,Dodge,2003
6,3.9,19,Dodge,2003
8,4.7,18,Dodge,2003
8,4.7,19,Dodge,2003
8,5.9,16,Dodge,2003
6,3.7,18,Dodge,2003
6,3.7,19,Dodge,2003
8,4.7,18,Dodge,2003
8,4.7,18,Dodge,2003
4,1.6,30,Plymouth,1986
8,5.7,17,Dodge,2003
8,5.9,16,Dodge,2003
6,4,19,Ford,2003
6,4,20,Ford,2003
6,4.2,19,Ford,2003
6,4.2,19,Ford,2003
8,4.6,19,Ford,2003
8,4.6,18,Ford,2003
8,5.4,17,Ford,2003
8,5.4,15,Ford,2003
4,2.2,27,Plymouth,1986
4,2.3,24,Ford,2003
4,2.3,26,Ford,2003
6,3,20,Ford,2003
6,3,21,Ford,2003
6,4,19,Ford,2003
6,4,20,Ford,2003
6,4.3,19,GMC,2003
6,4.3,19,GMC,2003
8,4.8,18,GMC,2003
8,4.8,19,GMC,2003
4,2.2,32,Plymouth,1986
8,5.3,17,GMC,2003
8,5.4,16,Lincoln,2003
4,2.3,24,Mazda,2003
4,2.3,26,Mazda,2003
6,3,20,Mazda,2003
6,3,21,Mazda,2003
6,4,19,Mazda,2003
6,4,20,Mazda,2003
4,2.4,22,Nissan,2003
4,2.4,23,Nissan,2003
4,2.2,27,Plymouth,1986
6,3.3,17,Nissan,2003
6,3.3,19,Nissan,2003
6,3.3,18,Nissan,2003
6,3.3,19,Nissan,2003
4,2.4,23,Toyota,2003
4,2.4,25,Toyota,2003
4,2.7,20,Toyota,2003
6,3.4,19,Toyota,2003
6,3.4,22,Toyota,2003
6,3.4,18,Toyota,2003
4,1.6,24,Plymouth,1985
4,2.5,29,Pontiac,1986
6,3.4,18,Toyota,2003
8,4.7,17,Toyota,2003
6,4.3,17,Chevrolet,2003
6,4.3,17,Chevrolet,2003
8,4.8,16,Chevrolet,2003
8,4.8,17,Chevrolet,2003
8,5.3,16,Chevrolet,2003
8,6,15,Chevrolet,2003
6,4.3,18,Chevrolet,2003
6,4.3,17,Chevrolet,2003
6,2.8,25,Pontiac,1986
6,3.9,16,Dodge,2003
6,3.9,18,Dodge,2003
8,4.7,17,Dodge,2003
8,4.7,17,Dodge,2003
8,5.9,16,Dodge,2003
8,4.7,16,Dodge,2003
8,4.7,16,Dodge,2003
8,5.7,15,Dodge,2003
8,5.9,15,Dodge,2003
6,4,18,Ford,2003
6,2.8,24,Pontiac,1986
6,4,18,Ford,2003
6,4.2,17,Ford,2003
6,4.2,18,Ford,2003
8,4.6,17,Ford,2003
8,4.6,17,Ford,2003
8,5.4,16,Ford,2003
6,3,18,Ford,2003
6,3,19,Ford,2003
6,4,17,Ford,2003
6,4,17,Ford,2003
8,5,23,Pontiac,1986
6,4.3,17,GMC,2003
6,4.3,17,GMC,2003
8,4.8,16,GMC,2003
8,4.8,16,GMC,2003
8,5.3,16,GMC,2003
8,6,15,GMC,2003
6,4.3,18,GMC,2003
6,4.3,17,GMC,2003
6,3,18,Mazda,2003
6,3,19,Mazda,2003
8,5,24,Pontiac,1986
6,4,17,Mazda,2003
6,4,17,Mazda,2003
6,3.3,17,Nissan,2003
6,3.3,19,Nissan,2003
6,3.3,16,Nissan,2003
6,3.3,19,Nissan,2003
4,2.7,19,Toyota,2003
4,2.7,20,Toyota,2003
6,3.4,18,Toyota,2003
6,3.4,18,Toyota,2003
8,5,23,Pontiac,1986
6,3.4,17,Toyota,2003
6,3.4,18,Toyota,2003
8,4.7,16,Toyota,2003
6,4.3,21,Chevrolet,2003
6,4.3,18,Chevrolet,2003
6,4.3,18,Chevrolet,2003
